2025-10-01 03:36:31   63395747 NA18570_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:22   63647871 NA19087_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:31   62758358 NA19087_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:28   63295466 NA19185_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:37   63397040 NA19185_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:21   63687421 NA19338_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:33   62870895 NA19338_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:42   63650432 NA19391_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:43   63501169 NA19391_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:58   63267384 NA19468_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:38   62624222 NA19468_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:12   63387207 HG00438_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:29   63429945 HG00438_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:07   63224297 HG00558_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:42   63455908 HG00558_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:10   63474013 HG00639_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:47   63259100 HG00639_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:31   63460783 HG00658_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:07   61722547 HG00658_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:24   63076369 HG00673_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:16   61681249 HG00673_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:50   63236298 HG01071_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:31   63163680 HG01071_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:38   63101756 HG01074_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:17   61370357 HG01074_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:20   63328424 HG01081_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:03   63192178 HG01081_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:28   61622019 HG01123_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:57   61771763 HG01123_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:24   63339348 HG01150_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:45   63486179 HG01150_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:59   63335642 HG01252_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:28   61673743 HG01252_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:04   63052976 HG01358_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:37   61785574 HG01358_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:03   63220161 HG01361_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:00   63383867 HG01361_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:37   63193855 HG01928_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:25   61564614 HG01928_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:05   63408359 HG01934_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:35   61540617 HG01934_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:02   63406720 HG01940_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:16   63352737 HG01940_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:04   63375489 HG01960_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:56   63491289 HG01960_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:29   63262782 HG01969_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:02   63295274 HG01969_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:15   63180407 HG01978_mat_hprc_r2_v1.1.0_cat_v1.1.gff3.gz
2025-10-01 03:36:18   63220541 HG01978_pat_hprc_r2_v1.1.0_cat_v1.1.gff3.gz
2025-10-01 03:36:26   63520856 HG02071_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:08   61649802 HG02071_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:18   63360200 HG02074_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:36   61806970 HG02074_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:34   63183119 HG02135_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:39   61575994 HG02135_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:11   63752966 HG02257_mat_hprc_r2_v1.1.0_cat_v1.1.gff3.gz
2025-10-01 03:36:58   63550666 HG02257_pat_hprc_r2_v1.1.0_cat_v1.1.gff3.gz
2025-10-01 03:36:58   63258706 HG02668_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:59   61734771 HG02668_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:19   63562608 HG02717_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:30   61834019 HG02717_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:59   63517842 HG02809_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:28   63448811 HG02809_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:42   63252719 HG03017_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:12   61494183 HG03017_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:56   63345117 HG03041_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:38   63392646 HG03041_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:30   63399749 HG03239_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:52   63327467 HG03239_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:50   63664802 HG03516_mat_hprc_r2_v1.1.0_cat_v1.1.gff3.gz
2025-10-01 03:36:06   63836862 HG03516_pat_hprc_r2_v1.1.0_cat_v1.1.gff3.gz
2025-10-01 03:37:01   63489207 HG03804_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:57   63505892 HG03804_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:43   63110764 HG03942_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:00   61373692 HG03942_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:09   63292100 HG04157_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:14   61839132 HG04157_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:49   63591579 HG04160_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:49   61706205 HG04160_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
